reading_id,device_id,timestamp,pm25_raw,pm10_raw,co_raw,temperature,humidity,no2_mv,no2_raw,co,pm25,pm10
1238,device_01,2025-11-06 10:36:15.42311,39,49,90,29.6,73.2,961.5,1058,0.0,61.393083333333344,70.6083333333335
1239,device_01,2025-11-06 10:41:26.63323,39,49,69,29.5,74.0,926.9,1012,0.0,61.398916666666736,70.4858333333335
1240,device_01,2025-11-06 10:46:35.218098,38,46,65,29.4,75.7,910.2,992,0.0,60.5851666666666,70.16683333333339
1241,device_01,2025-11-06 10:51:44.543263,48,59,60,28.6,77.7,896.5,974,0.0,61.26249999999991,69.98891666666665
1242,device_01,2025-11-06 10:56:54.608179,47,59,57,28.3,78.8,879.4,952,0.0,62.879583333333315,70.09583333333332
1243,device_01,2025-11-06 11:02:03.751375,48,58,55,28.3,79.8,861.3,928,0.0,63.25666666666668,70.6220833333333
1244,device_01,2025-11-06 11:07:13.277443,43,50,54,28.4,80.8,856.4,925,0.0,61.72558333333343,70.31599999999989
1245,device_05,2025-11-06 11:10:50.897853,43,51,430,27.1,84.9,703.1,689,0.0,59.87291666666669,68.88041666666678
1246,device_01,2025-11-06 11:12:22.200343,43,52,53,28.4,81.8,839.2,900,0.0,60.640583333333446,68.78416666666666
1247,device_05,2025-11-06 11:15:58.227368,57,68,360,27.3,86.0,710.6,697,0.0,61.12750000000001,69.92583333333329
1248,device_01,2025-11-06 11:17:30.163515,39,48,52,28.5,82.7,822.1,880,0.0,60.38150000000003,69.10850000000009
1249,device_05,2025-11-06 11:21:05.400918,44,53,327,27.0,86.2,702.9,687,0.0,60.92166666666673,70.5479166666666
1250,device_01,2025-11-06 11:22:38.046488,37,43,50,28.6,83.0,828.9,887,0.0,58.80008333333331,69.19466666666668
1251,device_05,2025-11-06 11:26:12.635328,46,55,308,26.6,86.6,682.7,665,0.0,61.14166666666677,70.97208333333319
1252,device_01,2025-11-06 11:27:45.924503,35,39,48,28.6,82.3,821.3,876,0.0,59.93441666666674,70.22608333333348
1253,device_05,2025-11-06 11:31:19.885349,36,38,300,26.5,87.0,690.6,671,0.0,58.094583333333276,68.01850000000009
1254,device_05,2025-11-06 11:31:46.960772,21,24,1187,25.3,59.5,923.9,953,0.0,58.60991666666659,67.10708333333342
1255,device_01,2025-11-06 11:32:54.265327,35,39,50,28.4,82.0,819.0,874,0.0,57.801583333333326,67.80149999999999
1256,device_02,2025-11-06 11:35:54.548981,35,39,1174,25.3,58.7,824.7,831,0.0,57.54749999999994,67.3312499999999
1257,device_05,2025-11-06 11:36:27.077599,36,41,291,26.4,86.8,689.2,672,0.0,57.190416666666636,67.84641666666664
1258,device_01,2025-11-06 11:38:02.122923,35,43,51,28.5,82.0,813.3,866,0.0,56.67516666666661,68.1005833333332
1259,device_05,2025-11-06 11:41:35.556253,35,37,291,26.4,86.5,688.5,674,0.0,56.17249999999999,67.27183333333323
1260,device_01,2025-11-06 11:43:11.21969,34,38,51,28.5,82.0,827.8,886,0.0,57.6675,67.17608333333334
1261,device_05,2025-11-06 11:46:43.233228,30,30,277,26.4,86.4,672.2,653,0.0,56.130833333333314,66.9466666666666
1262,device_02,2025-11-06 11:47:01.403695,35,38,1187,29.4,73.7,906.4,926,0.0,58.76083333333331,68.99908333333339
1263,device_01,2025-11-06 11:48:19.541096,34,35,51,28.2,82.0,822.6,878,0.0,58.01,67.56108333333336
1264,device_05,2025-11-06 11:51:50.944351,29,29,273,26.4,86.3,666.8,645,0.0,56.06791666666661,66.88749999999999
1265,device_01,2025-11-06 11:53:27.539339,35,41,51,28.4,82.0,814.5,869,0.0,56.92808333333329,67.77516666666659
1266,device_05,2025-11-06 11:56:58.066825,30,31,269,26.3,86.2,680.2,660,0.0,55.463333333333246,66.70333333333342
1267,device_01,2025-11-06 11:58:36.042792,42,49,51,28.6,82.0,814.1,868,0.0,57.048916666666734,67.99791666666667
1268,device_05,2025-11-06 12:02:04.411346,31,32,265,26.3,86.4,679.3,665,0.0,56.46541666666668,67.71625000000002
1269,device_01,2025-11-06 12:03:44.669079,36,40,50,28.3,82.0,799.5,848,0.0,57.51791666666659,68.04791666666668
1270,device_05,2025-11-06 12:07:10.637486,34,35,263,26.2,86.8,677.4,657,0.0,57.852083333333276,68.60708333333325
1271,device_02,2025-11-06 12:08:29.414941,32,33,1155,28.4,79.0,880.5,899,0.0,57.70699999999999,68.73291666666675
1272,device_01,2025-11-06 12:08:52.605134,37,47,50,28.5,82.8,804.3,856,0.0,57.745416666666664,69.16041666666653
1273,device_05,2025-11-06 12:12:17.651216,34,35,261,26.1,87.5,642.2,619,0.0,58.536250000000045,69.68124999999999
1274,device_01,2025-11-06 12:14:00.709931,34,40,49,28.3,83.0,783.4,829,0.0,58.53708333333332,70.05591666666659
1275,device_05,2025-11-06 12:17:24.787034,36,40,261,26.0,87.8,666.8,639,0.0,57.618750000000006,68.08375000000005
1276,device_01,2025-11-06 12:19:09.227728,36,43,50,27.7,83.8,818.0,871,0.0,57.699083333333256,69.19666666666654
1277,device_05,2025-11-06 12:22:31.804537,39,44,264,26.0,88.0,672.3,648,0.0,57.17916666666663,68.17458333333343
1278,device_01,2025-11-06 12:24:17.744835,36,42,50,27.6,84.0,788.0,836,0.0,57.80224999999995,68.4199999999999
1279,device_02,2025-11-06 12:24:26.063446,34,35,1138,28.5,80.0,840.8,854,0.0,56.904999999999944,68.29500000000009
1280,device_05,2025-11-06 12:27:42.191496,35,36,256,26.0,88.0,654.1,630,0.0,58.82625000000001,68.57000000000009
1281,device_01,2025-11-06 12:29:26.468201,36,39,50,27.4,84.0,789.5,836,0.0,57.8705833333333,68.11641666666658
1282,device_02,2025-11-06 12:29:34.140534,37,41,1135,28.3,80.8,830.2,840,0.0,57.040416666666594,68.24208333333326
1283,device_05,2025-11-06 12:32:51.107063,37,39,253,26.0,88.1,659.7,632,0.0,56.36666666666668,67.2329166666667
1284,device_01,2025-11-06 12:34:40.722779,40,50,50,27.6,84.5,784.6,830,0.0,56.91125000000004,67.86666666666655
1285,device_05,2025-11-06 12:37:58.13187,38,44,247,25.9,88.1,641.7,615,0.0,57.06291666666665,68.18791666666661
1286,device_01,2025-11-06 12:39:48.923551,39,44,50,27.3,85.0,780.7,825,0.0,57.10599999999997,68.10916666666658
1287,device_02,2025-11-06 12:40:36.890287,33,34,1154,27.5,82.7,855.7,871,0.0,57.618083333333296,68.88200000000006
1288,device_05,2025-11-06 12:43:05.556103,35,38,239,25.8,88.2,648.5,620,0.0,58.22375000000002,68.24708333333334
1289,device_01,2025-11-06 12:44:59.770745,42,50,49,27.4,85.0,774.5,818,0.0,57.33150000000004,69.10891666666656
1290,device_05,2025-11-06 12:48:12.826985,34,34,238,25.9,88.3,642.3,612,0.0,58.202083333333356,68.91125
1291,device_01,2025-11-06 12:50:11.100759,43,52,49,27.5,85.0,767.8,808,0.0,58.40683333333338,69.28158333333324
1292,device_05,2025-11-06 12:53:20.015822,28,30,245,25.8,88.5,642.0,608,0.0,57.92250000000002,68.31458333333333
1293,device_01,2025-11-06 12:55:19.553487,39,48,49,27.5,85.0,767.8,807,0.0,57.31608333333336,69.33174999999991
1294,device_05,2025-11-06 12:58:26.872389,32,33,241,25.8,88.5,644.9,624,0.0,58.144166666666685,68.80666666666667
1295,device_01,2025-11-06 13:00:31.159543,38,45,49,27.4,85.0,764.6,803,0.0,57.65624999999998,69.5891666666666
1296,device_05,2025-11-06 13:03:33.502585,28,28,233,25.9,88.3,637.3,614,0.0,57.87666666666668,68.29374999999999
1297,device_01,2025-11-06 13:05:39.76169,38,45,49,27.4,85.0,757.3,792,0.0,57.65624999999997,69.58374999999994
1298,device_05,2025-11-06 13:08:40.514109,29,31,231,25.8,88.1,650.9,623,0.0,57.96375000000001,68.04708333333333
1299,device_01,2025-11-06 13:10:48.321544,37,41,48,27.6,85.0,748.9,784,0.0,58.31999999999999,69.64033333333329
1300,device_05,2025-11-06 13:13:48.359854,27,28,225,25.8,87.7,630.0,596,0.0,58.06750000000001,68.49208333333334
1301,device_01,2025-11-06 13:15:59.53357,34,39,49,27.5,85.0,754.4,793,0.0,58.29516666666667,69.60158333333328
1302,device_05,2025-11-06 13:18:55.993233,26,27,227,25.9,87.3,653.7,628,0.0,58.10083333333334,67.88583333333338
1303,device_01,2025-11-06 13:21:08.426292,33,34,48,27.6,84.2,754.0,791,0.0,58.71975000000002,69.62199999999996
1304,device_05,2025-11-06 13:24:03.119439,23,23,216,25.8,86.5,633.2,599,0.0,57.36791666666667,68.24250000000002
1305,device_01,2025-11-06 13:26:18.911949,29,30,46,27.6,84.0,755.6,795,0.0,58.49583333333334,69.16774999999997
1306,device_05,2025-11-06 13:29:09.985511,22,23,211,25.8,86.4,636.4,606,0.0,57.393333333333345,68.24250000000002
1307,device_01,2025-11-06 13:31:27.416254,32,36,47,27.4,84.0,762.8,802,0.0,58.74266666666668,69.57183333333327
1308,device_05,2025-11-06 13:34:17.173387,20,20,211,25.8,86.4,634.5,607,0.0,57.393333333333345,68.24250000000002
1309,device_05,2025-11-06 13:39:24.755836,15,15,205,25.8,86.2,624.2,591,0.0,57.34291666666668,68.18583333333338
1310,device_01,2025-11-06 13:41:52.23609,24,24,50,27.5,84.0,755.5,791,0.0,57.552249999999965,67.87424999999999
1311,device_05,2025-11-06 13:44:32.46576,12,12,206,25.8,85.9,636.7,603,0.0,57.34291666666668,68.18583333333338
1312,device_01,2025-11-06 13:47:01.76904,28,29,47,27.6,84.0,749.2,783,0.0,58.49833333333334,69.16774999999997
1313,device_05,2025-11-06 13:49:39.564183,13,13,205,25.8,85.7,618.9,584,0.0,57.34291666666668,68.18583333333338
1314,device_01,2025-11-06 13:52:12.392831,30,30,47,27.5,84.2,755.1,790,0.0,58.42583333333334,69.14108333333331
1315,device_05,2025-11-06 13:54:47.17663,9,11,205,25.8,85.7,624.0,593,0.0,57.34291666666668,68.18583333333338
1316,device_01,2025-11-06 13:57:20.67659,27,28,47,27.3,83.8,754.4,791,0.0,58.51166666666667,69.1350833333333
1317,device_05,2025-11-06 13:59:54.241963,19,19,202,25.8,85.8,610.2,576,0.0,57.34291666666668,68.18583333333338
1318,device_01,2025-11-06 14:02:32.075636,25,29,49,27.4,84.0,747.0,783,0.0,58.038916666666644,69.1053333333333
1319,device_05,2025-11-06 14:05:01.310334,19,19,202,25.8,86.0,615.2,579,0.0,57.34291666666668,68.18583333333338
1320,device_01,2025-11-06 14:07:40.684017,29,30,46,27.2,84.2,737.1,766,0.0,58.37916666666668,69.13299999999998
1321,device_05,2025-11-06 14:10:08.647267,18,18,198,25.8,86.2,614.0,587,0.0,57.34291666666668,68.18583333333338
1322,device_01,2025-11-06 14:12:49.778605,25,28,48,27.4,85.0,731.1,761,0.0,58.245250000000006,69.10425
1323,device_05,2025-11-06 14:15:15.669742,11,14,195,25.7,86.4,595.3,558,0.0,57.393333333333345,68.24250000000002
1324,device_01,2025-11-06 14:18:02.070936,24,28,45,27.4,85.0,735.5,765,0.0,58.286083333333345,69.10425
1325,device_05,2025-11-06 14:20:22.964626,15,16,190,25.6,86.7,590.1,551,0.0,57.87875,68.36916666666669
1326,device_01,2025-11-06 14:23:10.283477,26,27,48,27.5,85.0,737.0,767,0.0,58.32666666666668,69.13524999999997
1327,device_05,2025-11-06 14:25:30.22258,16,17,192,25.6,87.0,611.9,581,0.0,58.06166666666667,68.43875000000001
1328,device_01,2025-11-06 14:28:18.826026,23,26,48,27.2,85.0,736.0,768,0.0,58.35583333333335,69.103
1329,device_05,2025-11-06 14:30:37.92522,13,13,200,25.7,87.3,615.0,579,0.0,58.06041666666667,68.47583333333336
1330,device_01,2025-11-06 14:33:29.412394,24,24,47,27.2,85.0,735.9,766,0.0,58.29108333333335,69.103
1331,device_05,2025-11-06 14:35:45.059883,14,14,196,25.7,87.4,610.7,572,0.0,58.06041666666667,68.47583333333336
1332,device_01,2025-11-06 14:38:38.018624,25,27,46,27.6,85.3,726.9,757,0.0,58.17150000000001,69.12525
1333,device_05,2025-11-06 14:40:51.984628,19,19,190,25.6,87.9,608.9,571,0.0,58.118750000000006,68.43333333333337
1334,device_01,2025-11-06 14:43:46.636874,23,23,46,27.5,85.8,729.6,759,0.0,58.20691666666667,69.1215
1335,device_05,2025-11-06 14:45:59.235271,10,10,192,25.6,88.2,609.4,575,0.0,57.87666666666668,68.2775
1336,device_01,2025-11-06 14:48:55.234151,26,27,47,27.5,86.0,728.8,757,0.0,58.196083333333334,69.13233333333332
1337,device_05,2025-11-06 14:51:06.321921,9,9,197,25.7,88.4,623.0,585,0.0,57.87666666666668,68.2775
1338,device_01,2025-11-06 14:54:03.350298,24,24,45,27.5,86.0,731.6,763,0.0,58.23025000000001,69.12149999999998
1339,device_05,2025-11-06 14:56:13.501709,13,13,192,25.7,88.4,597.9,559,0.0,57.87666666666668,68.2775
1340,device_01,2025-11-06 14:59:11.344502,21,23,48,27.5,86.0,730.0,758,0.0,58.21233333333335,69.12566666666666
1341,device_05,2025-11-06 15:01:20.450521,19,20,186,25.6,88.6,596.3,552,0.0,57.87666666666668,68.2775
1342,device_01,2025-11-06 15:04:19.839796,21,25,46,27.5,86.0,730.2,759,0.0,58.21233333333335,69.12566666666666
1343,device_05,2025-11-06 15:06:29.040404,18,18,187,25.6,89.0,597.9,568,0.0,57.87666666666668,68.2775
1344,device_01,2025-11-06 15:09:28.878053,22,22,47,26.6,86.8,720.1,744,0.0,58.565666666666665,69.13049999999997
1345,device_05,2025-11-06 15:11:35.103814,12,14,188,25.7,89.3,615.9,580,0.0,57.87666666666668,68.2775
1346,device_01,2025-11-06 15:14:37.265255,25,25,48,26.7,87.0,721.9,748,0.0,58.57150000000001,69.18066666666664
1347,device_05,2025-11-06 15:16:42.209443,19,19,187,25.8,89.2,595.5,561,0.0,57.87666666666668,68.2775
1348,device_02,2025-11-06 15:20:45.045667,21,21,1082,27.2,85.0,772.4,771,0.0,57.11374999999996,67.79808333333338
1349,device_05,2025-11-06 15:21:47.723146,14,16,192,25.7,89.6,618.1,586,0.0,57.87666666666668,68.2775
1350,device_01,2025-11-06 15:24:59.315017,23,23,47,26.3,87.7,713.1,738,0.0,58.566916666666664,68.68883333333333
1351,device_05,2025-11-06 15:26:55.152881,14,17,189,25.8,89.6,601.2,564,0.0,57.87666666666668,68.2775
1352,device_01,2025-11-06 15:30:07.743313,23,24,45,26.4,87.8,703.2,726,0.0,58.559000000000005,68.70049999999999
1353,device_05,2025-11-06 15:32:02.676425,21,21,182,25.6,90.0,567.5,521,0.0,57.87666666666668,68.2775
1354,device_01,2025-11-06 15:35:16.631712,26,29,44,26.4,88.0,703.7,724,0.0,58.558166666666665,68.73049999999998
1355,device_05,2025-11-06 15:37:09.901919,22,23,179,25.5,90.7,560.2,511,0.0,57.87666666666668,68.2775
1356,device_01,2025-11-06 15:40:28.331414,23,25,46,26.5,88.0,710.7,736,0.0,58.589000000000006,68.83125
1357,device_05,2025-11-06 15:42:17.193884,27,27,181,25.5,91.1,575.2,529,0.0,57.87666666666668,68.28833333333333
1358,device_01,2025-11-06 15:45:37.19908,25,26,46,26.5,88.0,696.5,716,0.0,58.588166666666666,68.82249999999999
1359,device_05,2025-11-06 15:47:24.383323,31,33,180,25.4,91.3,573.1,529,0.0,58.03625000000002,68.69458333333334
1360,device_01,2025-11-06 15:50:45.458716,24,28,46,26.5,88.5,708.3,730,0.0,58.499833333333335,68.74583333333332
1361,device_05,2025-11-06 15:52:31.971751,28,28,175,25.4,91.4,566.6,524,0.0,57.87666666666668,68.29374999999999
1362,device_01,2025-11-06 15:55:55.76759,23,25,46,26.4,88.3,687.4,704,0.0,57.979583333333366,68.59925
1363,device_05,2025-11-06 15:57:39.755644,23,23,177,25.4,91.4,542.8,495,0.0,57.87666666666668,68.2775
1364,device_01,2025-11-06 16:01:04.374534,25,26,45,26.3,88.8,672.1,684,0.0,58.11333333333334,68.5788333333333
1365,device_05,2025-11-06 16:02:46.584703,22,23,181,25.4,91.4,577.5,538,0.0,57.87666666666668,68.2775
1366,device_01,2025-11-06 16:06:13.012835,21,21,45,26.5,88.7,695.5,715,0.0,58.499,68.73583333333333
1367,device_05,2025-11-06 16:07:53.417733,16,16,174,25.4,91.4,590.6,551,0.0,57.87666666666668,68.2775
1368,device_01,2025-11-06 16:11:21.45365,17,19,46,27.4,87.7,697.8,717,0.0,58.55900000000001,69.28949999999998
1369,device_05,2025-11-06 16:13:01.912553,10,10,177,25.4,91.2,577.5,535,0.0,57.87666666666668,68.2775
1370,device_01,2025-11-06 16:16:32.468956,20,23,47,27.5,87.8,679.8,693,0.0,58.07083333333337,69.31966666666665
1371,device_05,2025-11-06 16:18:09.336291,15,15,181,25.4,91.0,572.9,528,0.0,57.87666666666668,68.2775
1372,device_01,2025-11-06 16:21:40.696438,19,21,45,27.5,87.0,658.4,668,0.0,58.24833333333335,69.33033333333329
1373,device_05,2025-11-06 16:23:18.02496,17,18,175,25.3,90.9,578.6,541,0.0,57.87666666666668,68.2775
1374,device_01,2025-11-06 16:26:49.389564,23,23,46,27.2,86.5,656.8,663,0.0,58.210416666666696,69.30641666666664
1375,device_05,2025-11-06 16:28:25.143918,11,11,169,25.3,90.7,570.5,523,0.0,57.87666666666668,68.2775
1376,device_01,2025-11-06 16:32:00.761166,22,23,46,27.8,86.0,666.0,676,0.0,57.86208333333336,69.2320833333333
1377,device_05,2025-11-06 16:33:32.085769,14,15,170,25.4,90.4,582.0,545,0.0,57.87666666666668,68.2775
1378,device_01,2025-11-06 16:37:09.982847,19,21,45,27.4,86.0,683.4,699,0.0,57.64625000000003,69.11466666666666
1379,device_05,2025-11-06 16:38:38.874536,10,10,166,25.4,90.2,594.3,554,0.0,57.87666666666668,68.2775
1380,device_01,2025-11-06 16:42:20.937266,12,13,44,27.5,85.2,685.9,704,0.0,57.674166666666686,69.14066666666666
1381,device_05,2025-11-06 16:43:46.26709,10,10,160,25.4,89.5,565.2,517,0.0,57.87666666666668,68.27833333333335
1382,device_01,2025-11-06 16:47:29.51285,13,14,46,27.6,85.0,684.3,700,0.0,57.69291666666669,69.14066666666666
1383,device_05,2025-11-06 16:48:53.431739,12,13,160,25.4,89.2,541.7,490,0.0,57.87666666666668,68.27833333333334
1384,device_01,2025-11-06 16:52:37.645486,16,18,48,27.4,85.0,665.9,675,0.0,57.87541666666669,69.15716666666664
1385,device_05,2025-11-06 16:53:59.846637,11,11,164,25.4,89.2,539.0,487,0.0,57.87666666666668,68.2775
1386,device_01,2025-11-06 16:57:57.197061,16,19,46,27.4,85.0,657.9,667,0.0,57.93833333333335,69.15574999999997
1387,device_05,2025-11-06 16:59:07.150065,13,14,164,25.4,88.9,543.3,497,0.0,57.87666666666668,68.2775
1388,device_01,2025-11-06 17:03:05.821361,14,14,46,27.5,85.0,653.1,661,0.0,58.217083333333356,69.26716666666664
1389,device_05,2025-11-06 17:04:14.308124,8,9,160,25.4,88.7,547.7,499,0.0,57.87666666666668,68.27833333333334
1390,device_01,2025-11-06 17:08:17.408142,10,12,44,27.4,84.7,674.8,686,0.0,57.967083333333356,69.14591666666665
1391,device_05,2025-11-06 17:09:21.641867,6,6,156,25.3,88.5,545.5,492,0.0,57.87833333333334,68.27833333333334
1392,device_01,2025-11-06 17:13:26.25441,7,9,45,27.6,84.3,686.3,702,0.0,57.76541666666669,69.15025
1393,device_05,2025-11-06 17:14:28.667757,8,8,154,25.3,88.5,546.4,495,0.0,57.88000000000001,68.27833333333334
1394,device_01,2025-11-06 17:18:34.559183,10,10,46,27.7,84.0,671.8,684,0.0,58.01708333333336,69.24624999999996
1395,device_05,2025-11-06 17:19:35.269069,6,6,154,25.3,88.5,544.4,501,0.0,57.88000000000001,68.27833333333334
1396,device_01,2025-11-06 17:23:43.470962,10,10,43,27.6,84.0,686.4,702,0.0,57.84083333333336,69.1665
1397,device_05,2025-11-06 17:24:42.435012,7,7,153,25.3,88.3,535.4,484,0.0,57.88000000000001,68.26875000000001
1398,device_01,2025-11-06 17:28:51.842795,7,9,42,27.3,84.0,689.8,709,0.0,58.30108333333334,69.14425
1399,device_05,2025-11-06 17:29:49.768664,6,6,151,25.3,88.3,539.1,489,0.0,57.88000000000001,68.27291666666667
1400,device_01,2025-11-06 17:34:00.118924,7,7,43,27.7,84.0,690.9,708,0.0,58.28775,69.22583333333333
1401,device_05,2025-11-06 17:34:56.536966,5,5,152,25.3,88.3,541.8,493,0.0,57.88000000000001,68.26875
1402,device_01,2025-11-06 17:39:08.176319,6,7,43,27.2,84.0,696.4,715,0.0,58.30108333333334,69.14425
1403,device_05,2025-11-06 17:40:03.255893,5,6,149,25.2,88.4,523.2,467,0.0,57.88000000000001,68.27291666666667
1404,device_01,2025-11-06 17:44:18.477189,6,6,44,27.1,84.0,689.7,707,0.0,58.316916666666664,69.13550000000001
1405,device_05,2025-11-06 17:45:10.053919,6,6,152,25.3,88.4,544.1,493,0.0,57.88000000000001,68.26875
1406,device_01,2025-11-06 17:49:27.272538,7,7,43,27.4,84.2,672.6,685,0.0,57.963333333333345,69.15341666666666
1407,device_05,2025-11-06 17:50:16.703614,3,3,149,25.2,88.6,550.0,498,0.0,57.88000000000001,68.27291666666666
1408,device_01,2025-11-06 17:54:36.216901,7,8,43,26.6,85.7,681.1,695,0.0,57.652500000000025,68.94525000000002
1409,device_05,2025-11-06 17:55:23.358462,5,5,150,25.2,88.8,536.0,484,0.0,57.88000000000001,68.27291666666667
1410,device_01,2025-11-06 17:59:44.868734,5,5,45,26.3,85.8,688.3,705,0.0,57.654166666666676,68.44425000000003
1411,device_05,2025-11-06 18:00:30.1078,6,6,152,25.2,88.8,551.1,502,0.0,57.88000000000001,68.26875
1412,device_01,2025-11-06 18:04:53.972688,5,5,43,26.5,85.2,682.5,697,0.0,57.652500000000025,68.60875000000003
1413,device_05,2025-11-06 18:05:37.246538,3,3,154,25.3,88.7,557.8,507,0.0,57.88000000000001,68.27833333333334
1414,device_02,2025-11-06 18:06:25.53398,4,4,1051,26.2,85.2,748.6,738,0.0,57.06541666666662,67.26125000000003
1415,device_01,2025-11-06 18:10:02.455757,5,5,44,27.4,84.2,686.3,705,0.0,57.76500000000001,69.12591666666667
1416,device_05,2025-11-06 18:10:45.02748,2,2,148,25.3,88.4,545.8,495,0.0,57.88000000000001,68.27291666666667
1417,device_01,2025-11-06 18:15:11.510879,6,8,42,26.6,84.8,691.7,709,0.0,58.20191666666667,68.94900000000001
1418,device_05,2025-11-06 18:15:52.000146,3,3,151,25.3,88.3,551.4,506,0.0,57.88000000000001,68.27291666666667
1419,device_01,2025-11-06 18:20:23.045456,5,5,42,26.6,85.0,691.8,708,0.0,58.20108333333333,68.94900000000001
1420,device_05,2025-11-06 18:20:59.434979,2,2,149,25.3,88.2,553.3,505,0.0,57.88000000000001,68.27291666666667
1421,device_02,2025-11-06 18:22:46.716956,2,2,1044,26.2,85.2,741.3,735,0.0,56.975833333333284,67.26125000000003
1422,device_01,2025-11-06 18:25:34.02597,5,5,45,26.4,85.0,680.2,697,0.0,57.67500000000002,68.47258333333336
1423,device_05,2025-11-06 18:26:06.265446,4,4,147,25.3,88.1,531.2,477,0.0,57.88000000000001,68.27291666666667
1424,device_01,2025-11-06 18:30:42.355065,6,7,44,26.6,85.0,689.9,708,0.0,58.20108333333333,68.94900000000001
1425,device_05,2025-11-06 18:31:13.073406,4,4,151,25.3,87.9,538.1,487,0.0,58.122083333333336,68.42875000000002
1426,device_02,2025-11-06 18:33:59.99227,4,4,1064,26.5,85.0,775.4,780,0.0,57.119999999999955,67.43750000000004
1427,device_01,2025-11-06 18:35:50.42585,4,4,43,26.7,85.0,689.7,709,0.0,58.20108333333333,68.98666666666668
1428,device_05,2025-11-06 18:36:19.52206,3,3,148,25.2,88.1,539.4,492,0.0,57.88000000000001,68.27291666666667
1429,device_01,2025-11-06 18:41:01.416108,5,5,43,26.6,85.0,690.4,708,0.0,58.20108333333333,68.94900000000001
1430,device_05,2025-11-06 18:41:26.282074,1,1,146,25.2,88.4,522.4,467,0.0,57.88000000000001,68.27291666666667
1431,device_02,2025-11-06 18:44:36.026468,4,4,1054,26.6,85.0,774.8,771,0.0,57.12916666666663,67.67875000000005
1432,device_01,2025-11-06 18:46:09.744177,6,6,45,26.4,85.0,676.0,688,0.0,57.94500000000003,68.51050000000001
1433,device_05,2025-11-06 18:46:33.085553,2,2,148,25.2,88.4,537.9,485,0.0,57.88,68.27291666666667
1434,device_02,2025-11-06 18:49:45.982224,3,4,1052,26.6,85.2,759.8,754,0.0,57.08999999999996,67.69291666666672
1435,device_01,2025-11-06 18:51:17.854266,3,3,46,26.3,85.0,659.3,667,0.0,57.92000000000001,68.45325
1436,device_05,2025-11-06 18:51:40.92081,2,2,146,25.2,88.4,528.0,474,0.0,57.88000000000001,68.27291666666667
1437,device_01,2025-11-06 18:56:26.120286,5,6,45,26.2,85.0,656.9,664,0.0,57.99583333333335,68.46575
1438,device_05,2025-11-06 18:56:48.126783,4,4,146,25.2,88.3,513.9,452,0.0,57.88000000000001,68.27291666666667
1439,device_02,2025-11-06 19:00:26.236057,6,7,1048,26.3,85.3,764.2,760,0.0,57.029583333333285,67.26125000000003
1440,device_01,2025-11-06 19:01:37.355216,5,5,43,26.5,84.8,666.0,676,0.0,57.90708333333336,68.65041666666666
1441,device_05,2025-11-06 19:01:54.54933,4,4,146,25.1,88.2,529.5,476,0.0,57.88000000000001,68.27291666666667
1442,device_01,2025-11-06 19:06:46.855864,5,5,42,26.5,84.7,675.9,689,0.0,57.9866666666667,68.64458333333334
1443,device_05,2025-11-06 19:07:01.330359,4,4,146,25.1,88.0,519.5,463,0.0,58.122083333333336,68.42875000000002
1444,device_02,2025-11-06 19:11:04.529088,5,5,1049,26.4,85.2,757.1,752,0.0,57.04249999999996,67.2979166666667
1445,device_01,2025-11-06 19:11:54.763916,6,6,43,26.5,84.0,659.2,669,0.0,58.052500000000016,68.66358333333332
1446,device_05,2025-11-06 19:12:08.06123,5,5,149,25.1,88.0,531.3,481,0.0,58.122083333333336,68.42875000000002
1447,device_01,2025-11-06 19:17:03.051451,5,5,42,26.6,83.2,656.9,664,0.0,58.09458333333336,69.01841666666664
1448,device_05,2025-11-06 19:17:16.308872,2,2,151,25.1,88.0,544.9,498,0.0,58.122083333333336,68.42875000000002
1449,device_01,2025-11-06 19:22:11.404071,4,4,43,26.5,83.0,670.5,682,0.0,58.05541666666669,68.66499999999999
1450,device_05,2025-11-06 19:22:23.395006,2,3,148,25.1,87.8,544.0,492,0.0,58.122083333333336,68.42875000000002
1451,device_02,2025-11-06 19:27:10.924416,3,3,1031,26.6,85.0,741.2,729,0.0,56.94374999999995,67.70375000000006
1452,device_01,2025-11-06 19:27:22.400429,3,4,44,26.6,83.0,677.5,693,0.0,58.10000000000003,68.98608333333334
1453,device_05,2025-11-06 19:27:30.066514,3,3,142,25.0,87.7,538.5,486,0.0,58.06916666666667,68.47125000000001
1454,device_01,2025-11-06 19:32:33.635819,4,4,43,26.4,83.3,666.8,676,0.0,58.005000000000024,68.49841666666666
1455,device_05,2025-11-06 19:32:37.379413,0,0,143,25.1,87.8,532.5,480,0.0,58.122083333333336,68.42875000000002
1456,device_02,2025-11-06 19:37:43.25795,0,2,1041,26.4,84.7,772.5,768,0.0,57.104583333333295,67.3041666666667
1457,device_05,2025-11-06 19:37:44.221947,0,1,146,25.1,87.7,539.9,491,0.0,58.06916666666667,68.47125000000001
1458,device_01,2025-11-06 19:37:44.553411,4,5,41,27.2,83.0,680.1,695,0.0,57.857500000000016,69.14841666666666
1459,device_05,2025-11-06 19:42:51.599979,0,0,145,25.1,87.8,546.4,497,0.0,58.122083333333336,68.42875000000002
1460,device_01,2025-11-06 19:42:52.880503,3,3,43,26.9,83.5,677.5,692,0.0,58.09375000000003,69.14533333333334
